PCTNUM,PRECINCTNA,CDE_COUNTY,COUNTYNAME,Registered Voters,Harris,Trump,Oliver,Stein,Write-in,PresTot,Gallego,Lake,Quintana,Write-in,SenTot,Engel,Ciscomani,Eastwood,Write-in,"GRIJALVA, RAÃšL M.","BUTIEREZ SR., DANIEL FRANCIS",Write-in,"SHAH, AMISH","SCHWEIKERT, DAVID",Write-in,"NEZ, JONATHAN","CRANE, ELI",Write-in,"ANSARI, YASSAMIN","ZINK, JEFF","AVERSA, ALAN",Write-in,"STANTON, GREG","COOPER, KELLY","BECK-JONES, VINCENT",Write-in,"SCHAFFNER, KATRINA","BIGGS, ANDY",Write-in,"WHITTEN, GREGORY","HAMADEH, ABRAHAM ""ABE""",Write-in,"SMITH, QUACY","GOSAR, PAUL",Write-in
YA0305,305 - FAIR,YA,Yavapai,5089,1766,2656,25,19,1,4467,1856,2501,72,3,4432,0,0,0,0,0,0,0,0,0,0,1781,2586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0306,306 - WILLOW,YA,Yavapai,5674,1649,3395,28,21,3,5096,1750,3225,73,7,5055,0,0,0,0,0,0,0,0,0,0,1647,3323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0307,307 - WATSON,YA,Yavapai,4131,1275,2319,25,13,0,3632,1370,2157,57,0,3584,0,0,0,0,0,0,0,0,0,0,1278,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0308,308 - RANCH,YA,Yavapai,5515,1187,3859,16,13,0,5075,1301,3699,41,2,5043,0,0,0,0,0,0,0,0,0,0,1207,3781,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0309,309 - SKULL,YA,Yavapai,397,76,274,1,0,0,351,88,257,6,0,351,0,0,0,0,0,0,0,0,0,0,89,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0310,310 - KIRK,YA,Yavapai,870,130,547,10,2,0,689,142,522,20,0,684,0,0,0,0,0,0,0,0,0,0,147,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0311,311 - HILL,YA,Yavapai,93,2,73,0,0,0,75,4,67,2,0,73,0,0,0,0,0,0,0,0,0,0,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0312,312 - MINE,YA,Yavapai,1046,126,662,4,1,0,793,159,605,14,0,778,0,0,0,0,0,0,0,0,0,0,153,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0313,313 - MESQUITE,YA,Yavapai,1621,301,1079,11,6,0,1397,348,1013,26,0,1387,0,0,0,0,0,0,0,0,0,0,325,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0314,314 - YARN,YA,Yavapai,965,206,605,6,0,0,817,233,561,18,0,812,0,0,0,0,0,0,0,0,0,0,232,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0315,315 - WICK,YA,Yavapai,1686,401,1175,4,2,0,1582,421,1134,15,0,1570,0,0,0,0,0,0,0,0,0,0,391,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0316,316 - CHAPS,YA,Yavapai,4,0,4,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0317,317 - SPURS,YA,Yavapai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0318,318 - LASSO,YA,Yavapai,279,47,190,1,0,0,238,49,183,5,0,237,0,0,0,0,0,0,0,0,0,0,48,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0319,319 - WALNUT,YA,Yavapai,71,14,45,0,0,0,59,15,40,3,0,58,0,0,0,0,0,0,0,0,0,0,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0320,320 - TOWERS,YA,Yavapai,146,27,89,2,0,0,118,28,87,3,0,118,0,0,0,0,0,0,0,0,0,0,30,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0321,321 - SPRINGS,YA,Yavapai,47,8,31,0,0,0,39,8,31,0,0,39,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0322,322 - PLEASANT,YA,Yavapai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0323,323 - SUNSET,YA,Yavapai,2086,351,1287,11,4,0,1653,401,1178,46,0,1625,0,0,0,0,0,0,0,0,0,0,373,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0324,324 - BUG,YA,Yavapai,4091,829,2403,20,15,1,3268,906,2230,80,1,3217,0,0,0,0,0,0,0,0,0,0,871,2294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0325,325 - SALT,YA,Yavapai,425,95,259,3,1,0,358,108,244,2,0,354,0,0,0,0,0,0,0,0,0,0,101,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0326,326 - RIM,YA,Yavapai,27,7,16,0,0,0,23,10,12,0,0,22,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0327,327 - COWBOYS,YA,Yavapai,2932,596,1751,12,16,0,2375,658,1644,54,2,2358,0,0,0,0,0,0,0,0,0,0,637,1670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0328,328 - FORT,YA,Yavapai,4927,1214,2661,20,16,1,3912,1314,2466,72,1,3853,0,0,0,0,0,0,0,0,0,0,1289,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0329,329 - WELL,YA,Yavapai,3243,876,1678,10,12,0,2576,939,1561,49,0,2549,0,0,0,0,0,0,0,0,0,0,942,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0330,330 - SCARLET,YA,Yavapai,5148,2645,1928,22,21,1,4617,2705,1834,61,0,4600,0,0,0,0,0,0,0,0,0,0,2653,1892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0331,331 - RUBY,YA,Yavapai,5934,2921,2156,27,25,1,5130,2987,2015,86,1,5089,0,0,0,0,0,0,0,0,0,0,2948,2050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0332,332 - BRIDGE,YA,Yavapai,78,26,36,0,0,0,62,27,33,2,0,62,0,0,0,0,0,0,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0333,333 - WIND,YA,Yavapai,134,40,76,0,2,0,118,41,72,5,0,118,0,0,0,0,0,0,0,0,0,0,45,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0334,334 - CREEK,YA,Yavapai,2811,877,1442,10,10,1,2340,941,1344,33,0,2318,0,0,0,0,0,0,0,0,0,0,929,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0335,335 - AZURE,YA,Yavapai,7576,2592,3449,25,27,2,6095,2731,3155,146,3,6035,0,0,0,0,0,0,0,0,0,0,2686,3252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0336,336 - QUAIL,YA,Yavapai,431,109,277,4,1,0,391,111,275,2,0,388,0,0,0,0,0,0,0,0,0,0,111,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0337,337 - ONYX,YA,Yavapai,8796,3080,4221,36,26,0,7363,3247,3891,147,1,7286,0,0,0,0,0,0,0,0,0,0,3199,3970,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0338,338 - GHOST,YA,Yavapai,3007,1245,1291,9,15,0,2560,1312,1196,43,1,2552,0,0,0,0,0,0,0,0,0,0,1261,1248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0339,339 - SPIRIT,YA,Yavapai,63,17,33,0,1,0,51,17,33,3,0,53,0,0,0,0,0,0,0,0,0,0,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0340,340 - AGUA,YA,Yavapai,4613,1148,2915,26,11,0,4100,1253,2727,66,1,4047,0,0,0,0,0,0,0,0,0,0,1162,2828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0341,341 - IRON,YA,Yavapai,3409,594,2312,14,9,1,2930,638,2200,59,1,2898,0,0,0,0,0,0,0,0,0,0,640,2211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0342,342 - LYNX,YA,Yavapai,3681,972,2179,15,12,2,3180,1033,2071,47,1,3152,0,0,0,0,0,0,0,0,0,0,994,2102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0343,343 - WATER,YA,Yavapai,3879,1015,2505,16,10,0,3546,1087,2403,32,0,3522,0,0,0,0,0,0,0,0,0,0,1025,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0344,344 - BUCK,YA,Yavapai,4829,1266,2985,29,9,0,4289,1366,2808,69,0,4243,0,0,0,0,0,0,0,0,0,0,1289,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0345,345 - BIGHORN,YA,Yavapai,6198,1535,3293,40,30,1,4899,1680,3033,118,0,4831,0,0,0,0,0,0,0,0,0,0,1648,3097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0346,346 - BISON,YA,Yavapai,6148,1593,3390,26,17,3,5029,1700,3155,85,2,4942,0,0,0,0,0,0,0,0,0,0,1607,3255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0347,347 - BEARS,YA,Yavapai,6308,1572,3716,25,25,0,5338,1715,3466,87,0,5268,0,0,0,0,0,0,0,0,0,0,1628,3567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0348,348 - BURRO,YA,Yavapai,4088,974,2249,20,15,1,3259,1063,2081,75,1,3220,0,0,0,0,0,0,0,0,0,0,1000,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0349,349 - PRONGHORN,YA,Yavapai,4832,1216,3100,23,12,1,4352,1328,2942,58,1,4329,0,0,0,0,0,0,0,0,0,0,1253,3029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0350,350 - COYOTE,YA,Yavapai,4730,610,3570,12,6,0,4198,675,3440,49,1,4165,0,0,0,0,0,0,0,0,0,0,629,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0351,351 - GRAZE,YA,Yavapai,6231,1162,4038,27,17,0,5244,1302,3787,92,1,5182,0,0,0,0,0,0,0,0,0,0,1211,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0352,352 - COUGARS,YA,Yavapai,3279,533,2304,13,8,2,2860,591,2182,51,0,2824,0,0,0,0,0,0,0,0,0,0,550,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0353,353 - BASIN,YA,Yavapai,2717,444,1788,12,13,0,2257,512,1662,45,0,2219,0,0,0,0,0,0,0,0,0,0,497,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0354,354 - ANTELOPE,YA,Yavapai,5077,820,3346,16,14,0,4196,900,3170,78,1,4149,0,0,0,0,0,0,0,0,0,0,858,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0355,355 - CAMP,YA,Yavapai,782,136,564,3,0,0,703,142,542,6,0,690,0,0,0,0,0,0,0,0,0,0,138,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0356,356 - STONE,YA,Yavapai,734,116,452,4,2,0,574,137,419,15,0,571,0,0,0,0,0,0,0,0,0,0,124,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YA0357,357 - CARS,YA,Yavapai,1214,163,816,3,4,0,986,188,774,18,0,980,0,0,0,0,0,0,0,0,0,0,189,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0001,1,YU,Yuma,1172,289,370,5,7,0,671,320,320,15,2,657,0,0,0,0,313,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0002,2,YU,Yuma,1894,419,386,4,4,5,818,447,328,32,0,807,0,0,0,0,422,354,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0003,3,YU,Yuma,3280,841,681,8,12,5,1547,880,595,53,2,1530,0,0,0,0,855,634,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0004,4,YU,Yuma,2872,725,755,9,5,5,1499,780,624,52,1,1457,0,0,0,0,761,653,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0005,5,YU,Yuma,11,5,2,0,0,0,7,5,2,0,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0006,6,YU,Yuma,1505,295,540,8,7,4,854,309,505,24,1,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,535,2
YU0007,7,YU,Yuma,2745,712,810,11,7,3,1543,753,722,45,3,1523,0,0,0,0,715,757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0008,8,YU,Yuma,2764,675,1048,8,9,3,1743,748,919,53,3,1723,0,0,0,0,696,990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0009,9,YU,Yuma,2431,618,692,3,3,0,1316,654,612,29,2,1297,0,0,0,0,632,626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0010,10,YU,Yuma,2811,773,775,6,16,4,1574,828,676,51,0,1555,0,0,0,0,800,703,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0011,11,YU,Yuma,2854,725,1072,13,5,4,1819,803,949,35,3,1790,0,0,0,0,746,"1,012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0012,12,YU,Yuma,2611,748,1022,10,4,5,1789,800,921,43,2,1766,0,0,0,0,730,969,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0013,13,YU,Yuma,2583,701,854,10,12,1,1578,746,756,52,3,1557,0,0,0,0,691,815,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0014,14,YU,Yuma,2196,548,567,3,10,4,1132,576,492,41,4,1113,0,0,0,0,557,512,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0015,15,YU,Yuma,714,158,219,1,3,0,381,175,187,18,0,380,0,0,0,0,166,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0016,16,YU,Yuma,1259,312,344,1,2,3,662,341,278,27,2,648,0,0,0,0,319,313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0017,17,YU,Yuma,2239,610,769,12,11,1,1403,666,688,35,0,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,733,0
YU0018,18,YU,Yuma,3306,881,1030,7,4,2,1924,928,917,49,2,1896,0,0,0,0,916,931,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0019,19,YU,Yuma,3018,702,1485,7,6,3,2203,798,1348,32,5,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,"1,440",3
YU0020,20,YU,Yuma,2029,493,808,19,4,2,1326,536,737,30,4,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,817,0
YU0021,21,YU,Yuma,2275,551,1004,8,7,11,1581,589,908,48,2,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,977,1
YU0022,22,YU,Yuma,2290,531,1223,8,7,7,1776,572,1145,23,2,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,"1,189",1
YU0023,23,YU,Yuma,3982,876,1891,16,10,5,2798,947,1711,68,5,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,"1,809",1
YU0024,24,YU,Yuma,2340,569,1037,5,11,5,1627,635,926,39,3,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,996,2
YU0025,25,YU,Yuma,3892,775,2198,18,7,11,3009,859,2062,43,3,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,"2,142",4
YU0026,26,YU,Yuma,3313,700,1920,10,9,8,2647,776,1806,43,4,2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,"1,898",2
YU0027,27,YU,Yuma,3009,616,1878,14,12,2,2522,701,1744,43,3,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,"1,847",2
YU0028,28,YU,Yuma,3362,721,1742,13,9,4,2489,797,1610,40,5,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,"1,701",3
YU0029,29,YU,Yuma,3237,728,1668,19,9,8,2432,796,1566,38,8,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,"1,628",5
YU0030,30,YU,Yuma,3297,734,1361,13,11,1,2120,802,1240,46,1,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,"1,322",2
YU0031,31,YU,Yuma,2642,516,1176,5,11,3,1711,562,1085,43,1,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,"1,114",2
YU0032,32,YU,Yuma,2289,349,1441,15,3,3,1811,371,1376,27,4,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,"1,424",1
YU0033,33,YU,Yuma,998,171,589,1,2,5,768,191,561,10,2,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,562,0
YU0034,34,YU,Yuma,747,174,324,1,2,1,502,191,291,8,1,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,300,0
YU0035,35,YU,Yuma,3244,815,825,0,6,0,1646,936,615,47,0,1598,0,0,0,0,942,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0036,36,YU,Yuma,1327,319,392,4,5,2,722,332,345,27,2,706,0,0,0,0,328,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0037,37,YU,Yuma,3558,1032,741,8,7,3,1791,1131,567,61,1,1760,0,0,0,0,"1,157",569,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU0038,38,YU,Yuma,3361,918,671,7,8,2,1606,968,534,68,2,1572,0,0,0,0,988,554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
